state,date,total_case,daily_cases
Idaho,2/9/21,166095,437
Idaho,2/10/21,166553,458
Idaho,2/11/21,166876,323
Idaho,2/12/21,167225,349
Idaho,2/13/21,167483,258
Idaho,2/14/21,167483,0
Idaho,2/15/21,167483,0
Idaho,2/16/21,167945,462
Idaho,2/17/21,168353,408
Idaho,2/18/21,168639,286
Idaho,2/19/21,168953,314
Idaho,2/20/21,169150,197
Idaho,2/21/21,169150,0
Idaho,2/22/21,169584,434
Idaho,2/23/21,169866,282
Idaho,2/24/21,170289,423
Idaho,2/25/21,170595,306
Idaho,2/26/21,170907,312
Idaho,2/27/21,171140,233
Idaho,2/28/21,171140,0
Idaho,3/1/21,171462,322
Idaho,3/2/21,171836,374
Idaho,3/3/21,172288,452
Idaho,3/4/21,172587,299
Idaho,3/5/21,172827,240
Idaho,3/6/21,172931,104
Idaho,3/7/21,172931,0
Idaho,3/8/21,173309,378
Idaho,3/9/21,173790,481
Idaho,3/10/21,174246,456
Idaho,3/11/21,174610,364
Idaho,3/12/21,174943,333
Idaho,3/13/21,175236,293
Idaho,3/14/21,175236,0
Idaho,3/15/21,175657,421
Idaho,3/16/21,176007,350
Idaho,3/17/21,176461,454
Idaho,3/18/21,176802,341
Idaho,3/19/21,177185,383
Idaho,3/20/21,177420,235
Idaho,3/21/21,177420,0
Idaho,3/22/21,177760,340
Idaho,3/23/21,178119,359
Idaho,3/24/21,178544,425
Idaho,3/25/21,178887,343
Idaho,3/26/21,179204,317
Idaho,3/27/21,179428,224
Idaho,3/28/21,179428,0
Idaho,3/29/21,179763,335
Idaho,3/30/21,180076,313
Idaho,3/31/21,180536,460
Idaho,4/1/21,180897,361
Idaho,4/2/21,181181,284
Idaho,4/3/21,181181,0
Idaho,4/4/21,181181,0
Idaho,4/5/21,181836,655
Idaho,4/6/21,182182,346
Idaho,4/7/21,182531,349
Idaho,4/8/21,182841,310
Idaho,4/9/21,183153,312
Idaho,4/10/21,183153,0
Idaho,4/11/21,183153,0
Idaho,4/12/21,183691,538
Idaho,4/13/21,183910,219
Idaho,4/14/21,184347,437
Idaho,4/15/21,184557,210
Idaho,4/16/21,184769,212
Idaho,4/17/21,184769,0
Idaho,4/18/21,184769,0
Idaho,4/19/21,185227,458
Idaho,4/20/21,185465,238
Idaho,4/21/21,185759,294
Idaho,4/22/21,185993,234
Idaho,4/23/21,186183,190
Idaho,4/24/21,186183,0
Idaho,4/25/21,186183,0
Idaho,4/26/21,186725,542
Idaho,4/27/21,187014,289
Idaho,4/28/21,187269,255
Idaho,4/29/21,187479,210
Idaho,4/30/21,187656,177
Idaho,5/1/21,187656,0
Idaho,5/2/21,187656,0
Idaho,5/3/21,188024,368
Idaho,5/4/21,188233,209
Idaho,5/5/21,188435,202
Idaho,5/6/21,188601,166
Idaho,5/7/21,188788,187
Idaho,5/8/21,188788,0
Idaho,5/9/21,188788,0
Idaho,5/10/21,189128,340
Idaho,5/11/21,189361,233
Idaho,5/12/21,189586,225
Idaho,5/13/21,189735,149
Idaho,5/14/21,189908,173
Idaho,5/15/21,189908,0
Idaho,5/16/21,189908,0
Idaho,5/17/21,190279,371
Idaho,5/18/21,190472,193
Idaho,5/19/21,190712,240
Idaho,5/20/21,190900,188
Idaho,5/21/21,191068,168
Idaho,5/22/21,191068,0
Idaho,5/23/21,191068,0
Idaho,5/24/21,191397,329
Idaho,5/25/21,191546,149
Idaho,5/26/21,191738,192
Idaho,5/27/21,191877,139
Idaho,5/28/21,192012,135
Idaho,5/29/21,192012,0
Idaho,5/30/21,192012,0
Idaho,5/31/21,192012,0
Idaho,6/1/21,192305,293
Idaho,6/2/21,192478,173
Idaho,6/3/21,192630,152
Idaho,6/4/21,192795,165
Idaho,6/5/21,192795,0
Idaho,6/6/21,192795,0
Idaho,6/7/21,193030,235
Idaho,6/8/21,193157,127
Idaho,6/9/21,193295,138
Idaho,6/10/21,193397,102
Idaho,6/11/21,193515,118
Idaho,6/12/21,193515,0
Idaho,6/13/21,193515,0
Idaho,6/14/21,193743,228
Idaho,6/15/21,193832,89
Idaho,6/16/21,193919,87
Idaho,6/17/21,194006,87
Idaho,6/18/21,194006,0
Idaho,6/19/21,194006,0
Idaho,6/20/21,194006,0
Idaho,6/21/21,194249,243
Idaho,6/22/21,194367,118
Idaho,6/23/21,194520,153
Idaho,6/24/21,194609,89
Idaho,6/25/21,194690,81
Idaho,6/26/21,194690,0
Idaho,6/27/21,194690,0
Idaho,6/28/21,194824,134
Idaho,6/29/21,194901,77
Idaho,6/30/21,194998,97
Idaho,7/1/21,195089,91
Idaho,7/2/21,195172,83
Idaho,7/3/21,195172,0
Idaho,7/4/21,195172,0
Idaho,7/5/21,195172,0
Idaho,7/6/21,195429,257
Idaho,7/7/21,195552,123
Idaho,7/8/21,195696,144
Idaho,7/9/21,195831,135
Idaho,7/10/21,195831,0
Idaho,7/11/21,195831,0
Idaho,7/12/21,196128,297
Idaho,7/13/21,196310,182
Idaho,7/14/21,196489,179
Idaho,7/15/21,196695,206
Idaho,7/16/21,196856,161
Idaho,7/17/21,196856,0
Idaho,7/18/21,196856,0
Idaho,7/19/21,197211,355
Idaho,7/20/21,197456,245
Idaho,7/21/21,197781,325
Idaho,7/22/21,198014,233
Idaho,7/23/21,198296,282
Idaho,7/24/21,198296,0
Idaho,7/25/21,198296,0
Idaho,7/26/21,198840,544
Illinois,1/22/20,0,0
Illinois,1/23/20,0,0
Illinois,1/24/20,1,1
Illinois,1/25/20,1,0
Illinois,1/26/20,1,0
Illinois,1/27/20,1,0
Illinois,1/28/20,1,0
Illinois,1/29/20,1,0
Illinois,1/30/20,1,0
Illinois,1/31/20,2,1
Illinois,2/1/20,2,0
Illinois,2/2/20,2,0
Illinois,2/3/20,2,0
Illinois,2/4/20,2,0
Illinois,2/5/20,2,0
Illinois,2/6/20,2,0
Illinois,2/7/20,2,0
Illinois,2/8/20,2,0
Illinois,2/9/20,2,0
Illinois,2/10/20,2,0
Illinois,2/11/20,2,0
Illinois,2/12/20,2,0
Illinois,2/13/20,2,0
Illinois,2/14/20,2,0
Illinois,2/15/20,2,0
Illinois,2/16/20,2,0
Illinois,2/17/20,2,0
Illinois,2/18/20,2,0
Illinois,2/19/20,2,0
Illinois,2/20/20,2,0
Illinois,2/21/20,2,0
Illinois,2/22/20,2,0
Illinois,2/23/20,2,0
Illinois,2/24/20,2,0
Illinois,2/25/20,2,0
Illinois,2/26/20,2,0
Illinois,2/27/20,2,0
Illinois,2/28/20,2,0
Illinois,2/29/20,2,0
Illinois,3/1/20,3,1
Illinois,3/2/20,4,1
Illinois,3/3/20,4,0
Illinois,3/4/20,4,0
Illinois,3/5/20,5,1
Illinois,3/6/20,5,0
Illinois,3/7/20,6,1
Illinois,3/8/20,7,1
Illinois,3/9/20,7,0
Illinois,3/10/20,12,5
Illinois,3/11/20,25,13
Illinois,3/12/20,32,7
Illinois,3/13/20,46,14
Illinois,3/14/20,64,18
Illinois,3/15/20,66,2
Illinois,3/16/20,83,17
Illinois,3/17/20,161,78
Illinois,3/18/20,272,111
Illinois,3/19/20,422,150
Illinois,3/20/20,585,163
Illinois,3/21/20,753,168
Illinois,3/22/20,1049,296
Illinois,3/23/20,1285,236
Illinois,3/24/20,1537,252
Illinois,3/25/20,1865,328
Illinois,3/26/20,2538,673
Illinois,3/27/20,3024,486
Illinois,3/28/20,3491,467
Illinois,3/29/20,4596,1105
Illinois,3/30/20,5056,460
Illinois,3/31/20,5994,938
Illinois,4/1/20,6980,986
Illinois,4/2/20,7695,715
Illinois,4/3/20,8904,1209
Illinois,4/4/20,10357,1453
Illinois,4/5/20,11259,902
Illinois,4/6/20,12262,1003
Illinois,4/7/20,13553,1291
Illinois,4/8/20,15078,1525
Illinois,4/9/20,16422,1344
Illinois,4/10/20,17887,1465
Illinois,4/11/20,19180,1293
Illinois,4/12/20,20852,1672
Illinois,4/13/20,22025,1173
Illinois,4/14/20,23248,1223
Illinois,4/15/20,24593,1345
Illinois,4/16/20,25734,1141
Illinois,4/17/20,27578,1844
Illinois,4/18/20,29160,1582
Illinois,4/19/20,30357,1197
Illinois,4/20/20,31513,1156
Illinois,4/21/20,33059,1546
Illinois,4/22/20,35107,2048
Illinois,4/23/20,36937,1830
Illinois,4/24/20,39658,2721
Illinois,4/25/20,41777,2119
Illinois,4/26/20,43903,2126
Illinois,4/27/20,45883,1980
Illinois,4/28/20,48102,2219
Illinois,4/29/20,50358,2256
Illinois,4/30/20,52918,2560
Illinois,5/1/20,56055,3137
Illinois,5/2/20,58505,2450
Illinois,5/3/20,61499,2994
Illinois,5/4/20,63777,2278
Illinois,5/5/20,65889,2112
Illinois,5/6/20,68232,2343
Illinois,5/7/20,70871,2639
Illinois,5/8/20,73760,2889
Illinois,5/9/20,76085,2325
Illinois,5/10/20,77741,1656
Illinois,5/11/20,79007,1266
Illinois,5/12/20,83021,4014
Illinois,5/13/20,84694,1673
Illinois,5/14/20,87937,3243
Illinois,5/15/20,90369,2432
Illinois,5/16/20,92457,2088
Illinois,5/17/20,94191,1734
Illinois,5/18/20,96485,2294
Illinois,5/19/20,98030,1545
Illinois,5/20/20,100418,2388
Illinois,5/21/20,102688,2270
Illinois,5/22/20,105444,2756
Illinois,5/23/20,107796,2352
Illinois,5/24/20,110304,2508
Illinois,5/25/20,112017,1713
Illinois,5/26/20,113195,1178
Illinois,5/27/20,114306,1111
Illinois,5/28/20,115833,1527
Illinois,5/29/20,117455,1622
Illinois,5/30/20,118917,1462
Illinois,5/31/20,120260,1343
Illinois,6/1/20,121234,974
Illinois,6/2/20,122848,1614
Illinois,6/3/20,123830,982
Illinois,6/4/20,124759,929
Illinois,6/5/20,125915,1156
Illinois,6/6/20,126890,975
Illinois,6/7/20,127757,867
Illinois,6/8/20,128415,658
Illinois,6/9/20,129212,797
Illinois,6/10/20,129837,625
Illinois,6/11/20,130603,766
Illinois,6/12/20,131198,595
Illinois,6/13/20,131871,673
Illinois,6/14/20,132543,672
Illinois,6/15/20,133016,473
Illinois,6/16/20,133639,623
Illinois,6/17/20,134185,546
Illinois,6/18/20,134778,593
Illinois,6/19/20,135470,692
Illinois,6/20/20,136104,634
Illinois,6/21/20,136762,658
Illinois,6/22/20,137224,462
Illinois,6/23/20,137825,601
Illinois,6/24/20,138540,715
Illinois,6/25/20,139434,894
Illinois,6/26/20,140291,857
Illinois,6/27/20,141077,786
Illinois,6/28/20,141723,646
Illinois,6/29/20,142461,738
Illinois,6/30/20,143185,724
Illinois,7/1/20,144013,828
Illinois,7/2/20,144882,869
Illinois,7/3/20,145750,868
Illinois,7/4/20,146612,862
Illinois,7/5/20,147251,639
Illinois,7/6/20,147865,614
Illinois,7/7/20,149574,1709
Illinois,7/8/20,150554,980
Illinois,7/9/20,151572,1018
Illinois,7/10/20,152899,1327
Illinois,7/11/20,154094,1195
Illinois,7/12/20,155048,954
Illinois,7/13/20,155931,883
Illinois,7/14/20,156638,707
Illinois,7/15/20,157825,1187
Illinois,7/16/20,159082,1257
Illinois,7/17/20,160509,1427
Illinois,7/18/20,161785,1276
Illinois,7/19/20,162750,965
Illinois,7/20/20,163922,1172
Illinois,7/21/20,164864,942
Illinois,7/22/20,166475,1611
Illinois,7/23/20,168096,1621
Illinois,7/24/20,169696,1600
Illinois,7/25/20,171122,1426
Illinois,7/26/20,172663,1541
Illinois,7/27/20,173894,1231
Illinois,7/28/20,174968,1074
Illinois,7/29/20,176363,1395
Illinois,7/30/20,178135,1772
Illinois,7/31/20,180115,1980
Illinois,8/1/20,181754,1639
Illinois,8/2/20,183224,1470
Illinois,8/3/20,184522,1298
Illinois,8/4/20,185993,1471
Illinois,8/5/20,187752,1759
Illinois,8/6/20,189705,1953
Illinois,8/7/20,191808,2103
Illinois,8/8/20,193998,2190
Illinois,8/9/20,195380,1382
Illinois,8/10/20,196699,1319
Illinois,8/11/20,198248,1549
Illinois,8/12/20,199893,1645
Illinois,8/13/20,201727,1834
Illinois,8/14/20,204023,2296
Illinois,8/15/20,205851,1828
Illinois,8/16/20,207412,1561
Illinois,8/17/20,209185,1773
Illinois,8/18/20,210924,1739
Illinois,8/19/20,213220,2296
Illinois,8/20/20,215052,1832
Illinois,8/21/20,217345,2293
Illinois,8/22/20,219701,2356
Illinois,8/23/20,221594,1893
Illinois,8/24/20,223206,1612
Illinois,8/25/20,224887,1681
Illinois,8/26/20,227043,2156
Illinois,8/27/20,228750,1707
Illinois,8/28/20,231186,2436
Illinois,8/29/20,233066,1880
Illinois,8/30/20,235058,1992
Illinois,8/31/20,236724,1666
Illinois,9/1/20,238216,1492
Illinois,9/2/20,240344,2128
Illinois,9/3/20,241704,1360
Illinois,9/4/20,247298,5594
Illinois,9/5/20,250102,2804
Illinois,9/6/20,251515,1413
Illinois,9/7/20,252884,1369
Illinois,9/8/20,254276,1392
Illinois,9/9/20,255613,1337
Illinois,9/10/20,257566,1953
Illinois,9/11/20,259879,2313
Illinois,9/12/20,261999,2120
Illinois,9/13/20,263459,1460
Illinois,9/14/20,264831,1372
Illinois,9/15/20,266295,1464
Illinois,9/16/20,268238,1943
Illinois,9/17/20,270294,2056
Illinois,9/18/20,272517,2223
Illinois,9/19/20,275041,2524
Illinois,9/20/20,276443,1402
Illinois,9/21/20,277920,1477
Illinois,9/22/20,279453,1533
Illinois,9/23/20,281303,1850
Illinois,9/24/20,283559,2256
Illinois,9/25/20,286332,2773
Illinois,9/26/20,288773,2441
Illinois,9/27/20,290373,1600
Illinois,9/28/20,292082,1709
Illinois,9/29/20,293448,1366
Illinois,9/30/20,295720,2272
Illinois,10/1/20,297884,2164
Illinois,10/2/20,300340,2456
Illinois,10/3/20,302782,2442
Illinois,10/4/20,304235,1453
Illinois,10/5/20,306088,1853
Illinois,10/6/20,307705,1617
Illinois,10/7/20,310335,2630
Illinois,10/8/20,313429,3094
Illinois,10/9/20,316546,3117
Illinois,10/10/20,319451,2905
Illinois,10/11/20,322178,2727
Illinois,10/12/20,324918,2740
Illinois,10/13/20,327771,2853
Illinois,10/14/20,330637,2866
Illinois,10/15/20,334651,4014
Illinois,10/16/20,339757,5106
Illinois,10/17/20,343386,3629
Illinois,10/18/20,347631,4245
Illinois,10/19/20,350744,3113
Illinois,10/20/20,354457,3713
Illinois,10/21/20,358799,4342
Illinois,10/22/20,363740,4941
Illinois,10/23/20,368740,5000
Illinois,10/24/20,374901,6161
Illinois,10/25/20,378958,4057
Illinois,10/26/20,383687,4729
Illinois,10/27/20,387687,4000
Illinois,10/28/20,393797,6110
Illinois,10/29/20,400159,6362
Illinois,10/30/20,408648,8489
Illinois,10/31/20,416547,7899
Illinois,11/1/20,423527,6980
Illinois,11/2/20,429749,6222
Illinois,11/3/20,436265,6516
Illinois,11/4/20,443803,7538
Illinois,11/5/20,453738,9935
Illinois,11/6/20,465540,11802
Illinois,11/7/20,477978,12438
Illinois,11/8/20,487987,10009
Illinois,11/9/20,498560,10573
Illinois,11/10/20,511183,12623
Illinois,11/11/20,523840,12657
Illinois,11/12/20,536542,12702
Illinois,11/13/20,551957,15415
Illinois,11/14/20,562985,11028
Illinois,11/15/20,573616,10631
Illinois,11/16/20,585248,11632
Illinois,11/17/20,597849,12601
Illinois,11/18/20,606771,8922
Illinois,11/19/20,621383,14612
Illinois,11/20/20,634395,13012
Illinois,11/21/20,646286,11891
Illinois,11/22/20,656298,10012
Illinois,11/23/20,664620,8322
Illinois,11/24/20,674089,9469
Illinois,11/25/20,685467,11378
Illinois,11/26/20,697489,12022
Illinois,11/27/20,705063,7574
Illinois,11/28/20,712936,7873
Illinois,11/29/20,720114,7178
Illinois,11/30/20,726304,6190
Illinois,12/1/20,738846,12542
Illinois,12/2/20,748603,9757
Illinois,12/3/20,759562,10959
Illinois,12/4/20,770088,10526
Illinois,12/5/20,779975,9887
Illinois,12/6/20,787573,7598
Illinois,12/7/20,796264,8691
Illinois,12/8/20,804174,7910
Illinois,12/9/20,812430,8256
Illinois,12/10/20,823531,11101
Illinois,12/11/20,832951,9420
Illinois,12/12/20,841688,8737
Illinois,12/13/20,848904,7216
Illinois,12/14/20,856118,7214
Illinois,12/15/20,863477,7359
Illinois,12/16/20,870600,7123
Illinois,12/17/20,879428,8828
Illinois,12/18/20,886805,7377
Illinois,12/19/20,894367,7562
Illinois,12/20/20,900370,6003
Illinois,12/21/20,905069,4699
Illinois,12/22/20,911308,6239
Illinois,12/23/20,918070,6762
Illinois,12/24/20,925107,7037
Illinois,12/25/20,930849,5742
Illinois,12/26/20,934142,3293
Illinois,12/27/20,937909,3767
Illinois,12/28/20,942362,4453
Illinois,12/29/20,948006,5644
Illinois,12/30/20,955380,7374
Illinois,12/31/20,963389,8009
Illinois,1/1/21,963389,0
Illinois,1/2/21,975352,11963
Illinois,1/3/21,979821,4469
Illinois,1/4/21,984880,5059
Illinois,1/5/21,991719,6839
Illinois,1/6/21,999288,7569
Illinois,1/7/21,1008045,8757
Illinois,1/8/21,1017322,9277
Illinois,1/9/21,1024039,6717
Illinois,1/10/21,1028750,4711
Illinois,1/11/21,1033526,4776
Illinois,1/12/21,1040168,6642
Illinois,1/13/21,1046030,5862
Illinois,1/14/21,1052682,6652
Illinois,1/15/21,1059324,6642
Illinois,1/16/21,1064667,5343
Illinois,1/17/21,1068829,4162
Illinois,1/18/21,1072214,3385
Illinois,1/19/21,1076532,4318
Illinois,1/20/21,1081354,4822
Illinois,1/21/21,1086333,4979
Illinois,1/22/21,1093375,7042
Illinois,1/23/21,1098527,5152
Illinois,1/24/21,1101819,3292
Illinois,1/25/21,1104763,2944
Illinois,1/26/21,1108430,3667
Illinois,1/27/21,1112181,3751
Illinois,1/28/21,1116372,4191
Illinois,1/29/21,1120528,4156
Illinois,1/30/21,1123873,3345
Illinois,1/31/21,1126301,2428
Illinois,2/1/21,1128613,2312
Illinois,2/2/21,1130917,2304
Illinois,2/3/21,1134231,3314
Illinois,2/4/21,1137559,3328
Illinois,2/5/21,1141219,3660
Illinois,2/6/21,1144281,3062
Illinois,2/7/21,1146346,2065
Illinois,2/8/21,1148088,1742
Illinois,2/9/21,1150170,2082
Illinois,2/10/21,1152995,2825
Illinois,2/11/21,1155833,2838
Illinois,2/12/21,1158431,2598
Illinois,2/13/21,1160523,2092
Illinois,2/14/21,1162154,1631
Illinois,2/15/21,1163574,1420
Illinois,2/16/21,1164922,1348
Illinois,2/17/21,1166717,1795
Illinois,2/18/21,1168684,1967
Illinois,2/19/21,1170902,2218
Illinois,2/20/21,1172824,1922
Illinois,2/21/21,1174409,1585
Illinois,2/22/21,1175655,1246
Illinois,2/23/21,1177320,1665
Illinois,2/24/21,1179342,2022
Illinois,2/25/21,1181226,1884
Illinois,2/26/21,1183667,2441
Illinois,2/27/21,1185447,1780
Illinois,2/28/21,1186696,1249
Illinois,3/1/21,1187839,1143
Illinois,3/2/21,1189416,1577
Illinois,3/3/21,1191520,2104
Illinois,3/4/21,1193260,1740
Illinois,3/5/21,1194702,1442
Illinois,3/6/21,1197267,2565
Illinois,3/7/21,1198335,1068
Illinois,3/8/21,1199517,1182
Illinois,3/9/21,1201027,1510
Illinois,3/10/21,1202709,1682
Illinois,3/11/21,1204409,1700
Illinois,3/12/21,1206172,1763
Illinois,3/13/21,1207847,1675
Illinois,3/14/21,1209331,1484
Illinois,3/15/21,1210113,782
Illinois,3/16/21,1212110,1997
Illinois,3/17/21,1213765,1655
Illinois,3/18/21,1216090,2325
Illinois,3/19/21,1218470,2380
Illinois,3/20/21,1220432,1962
Illinois,3/21/21,1221863,1431
Illinois,3/22/21,1223083,1220
Illinois,3/23/21,1224915,1832
Illinois,3/24/21,1227708,2793
Illinois,3/25/21,1229898,2190
Illinois,3/26/21,1232900,3002
Illinois,3/27/21,1235578,2678
Illinois,3/28/21,1237828,2250
Illinois,3/29/21,1239589,1761
Illinois,3/30/21,1241993,2404
Illinois,3/31/21,1244585,2592
Illinois,4/1/21,1248111,3526
Illinois,4/2/21,1251346,3235
Illinois,4/3/21,1254185,2839
Illinois,4/4/21,1256634,2449
Illinois,4/5/21,1258736,2102
Illinois,4/6/21,1261667,2931
Illinois,4/7/21,1265457,3790
Illinois,4/8/21,1269196,3739
Illinois,4/9/21,1273200,4004
Illinois,4/10/21,1276830,3630
Illinois,4/11/21,1279772,2942
Illinois,4/12/21,1282205,2433
Illinois,4/13/21,1285398,3193
Illinois,4/14/21,1288934,3536
Illinois,4/15/21,1292515,3581
Illinois,4/16/21,1296381,3866
Illinois,4/17/21,1299575,3194
Illinois,4/18/21,1302241,2666
Illinois,4/19/21,1304200,1959
Illinois,4/20/21,1306787,2587
Illinois,4/21/21,1309552,2765
Illinois,4/22/21,1312722,3170
Illinois,4/23/21,1316091,3369
Illinois,4/24/21,1318998,2907
Illinois,4/25/21,1321033,2035
Illinois,4/26/21,1323170,2137
Illinois,4/27/21,1325726,2556
Illinois,4/28/21,1328454,2728
Illinois,4/29/21,1331848,3394
Illinois,4/30/21,1335055,3207
Illinois,5/1/21,1337868,2813
Illinois,5/2/21,1339728,1860
Illinois,5/3/21,1341777,2049
Illinois,5/4/21,1343988,2211
Illinois,5/5/21,1346398,2410
Illinois,5/6/21,1348176,1778
Illinois,5/7/21,1351497,3321
Illinois,5/8/21,1353226,1729
Illinois,5/9/21,1354967,1741
Illinois,5/10/21,1356391,1424
Illinois,5/11/21,1357953,1562
Illinois,5/12/21,1359748,1795
Illinois,5/13/21,1361666,1918
Illinois,5/14/21,1363507,1841
Illinois,5/15/21,1365020,1513
Illinois,5/16/21,1366268,1248
Illinois,5/17/21,1367214,946
Illinois,5/18/21,1368709,1495
Illinois,5/19/21,1370342,1633
Illinois,5/20/21,1371884,1542
Illinois,5/21/21,1373457,1573
Illinois,5/22/21,1374565,1108
Illinois,5/23/21,1375508,943
Illinois,5/24/21,1376441,933
Illinois,5/25/21,1377249,808
Illinois,5/26/21,1378388,1139
Illinois,5/27/21,1379279,891
Illinois,5/28/21,1380261,982
Illinois,5/29/21,1381063,802
Illinois,5/30/21,1381665,602
Illinois,5/31/21,1382186,521
Illinois,6/1/21,1382587,401
Illinois,6/2/21,1383065,478
Illinois,6/3/21,1383739,674
Illinois,6/4/21,1384365,626
Illinois,6/5/21,1384903,538
Illinois,6/6/21,1385245,342
Illinois,6/7/21,1385489,244
Illinois,6/8/21,1385854,365
Illinois,6/9/21,1386262,408
Illinois,6/10/21,1386628,366
Illinois,6/11/21,1387029,401
Illinois,6/12/21,1387297,268
Illinois,6/13/21,1387595,298
Illinois,6/14/21,1387760,165
Illinois,6/15/21,1387986,226
Illinois,6/16/21,1388338,352
Illinois,6/17/21,1388586,248
Illinois,6/18/21,1388688,102
Illinois,6/19/21,1388688,0
Illinois,6/20/21,1388688,0
Illinois,6/21/21,1389443,755
Illinois,6/22/21,1389634,191
Illinois,6/23/21,1389892,258
Illinois,6/24/21,1390140,248
Illinois,6/25/21,1390432,292
Illinois,6/26/21,1390432,0
Illinois,6/27/21,1390432,0
Illinois,6/28/21,1391179,747
Illinois,6/29/21,1391480,301
Illinois,6/30/21,1391739,259
Illinois,7/1/21,1392196,457
Illinois,7/2/21,1392552,356
Illinois,7/3/21,1392552,0
Illinois,7/4/21,1392552,0
Illinois,7/5/21,1392552,0
Illinois,7/6/21,1393773,1221
Illinois,7/7/21,1394235,462
Illinois,7/8/21,1394852,617
Illinois,7/9/21,1395497,645
Illinois,7/10/21,1395497,0
Illinois,7/11/21,1395497,0
Illinois,7/12/21,1397089,1592
Illinois,7/13/21,1397667,578
Illinois,7/14/21,1398410,743
Illinois,7/15/21,1399270,860
Illinois,7/16/21,1399946,676
Illinois,7/17/21,1399946,0
Illinois,7/18/21,1399946,0
Illinois,7/19/21,1402763,2817
Illinois,7/20/21,1403508,745
Illinois,7/21/21,1404466,958
Illinois,7/22/21,1406459,1993
Illinois,7/23/21,1407929,1470
Illinois,7/24/21,1407929,0
Illinois,7/25/21,1407929,0
Illinois,7/26/21,1411821,3892
Indiana,1/22/20,0,0
Indiana,1/23/20,0,0
Indiana,1/24/20,0,0
Indiana,1/25/20,0,0
Indiana,1/26/20,0,0
Indiana,1/27/20,0,0
Indiana,1/28/20,0,0
Indiana,1/29/20,0,0
Indiana,1/30/20,0,0
Indiana,1/31/20,0,0
Indiana,2/1/20,0,0
Indiana,2/2/20,0,0
Indiana,2/3/20,0,0
Indiana,2/4/20,0,0
Indiana,2/5/20,0,0
Indiana,2/6/20,0,0
Indiana,2/7/20,0,0
Indiana,2/8/20,0,0
Indiana,2/9/20,0,0
Indiana,2/10/20,0,0
Indiana,2/11/20,0,0
Indiana,2/12/20,0,0
Indiana,2/13/20,0,0
Indiana,2/14/20,0,0
Indiana,2/15/20,0,0
Indiana,2/16/20,0,0
Indiana,2/17/20,0,0
Indiana,2/18/20,0,0
Indiana,2/19/20,0,0
Indiana,2/20/20,0,0
Indiana,2/21/20,0,0
Indiana,2/22/20,0,0
Indiana,2/23/20,0,0
Indiana,2/24/20,0,0
Indiana,2/25/20,0,0
Indiana,2/26/20,0,0
Indiana,2/27/20,0,0
Indiana,2/28/20,0,0
Indiana,2/29/20,0,0
Indiana,3/1/20,0,0
Indiana,3/2/20,0,0
Indiana,3/3/20,0,0
Indiana,3/4/20,0,0
Indiana,3/5/20,0,0
Indiana,3/6/20,1,1
Indiana,3/7/20,1,0
Indiana,3/8/20,2,1
Indiana,3/9/20,3,1
Indiana,3/10/20,6,3
Indiana,3/11/20,11,5
Indiana,3/12/20,13,2
Indiana,3/13/20,13,0
Indiana,3/14/20,16,3
Indiana,3/15/20,20,4
Indiana,3/16/20,25,5
Indiana,3/17/20,30,5
Indiana,3/18/20,38,8
Indiana,3/19/20,60,22
Indiana,3/20/20,86,26
Indiana,3/21/20,128,42
Indiana,3/22/20,204,76
Indiana,3/23/20,270,66
Indiana,3/24/20,368,98
Indiana,3/25/20,477,109
Indiana,3/26/20,645,168
Indiana,3/27/20,979,334
Indiana,3/28/20,1233,254
Indiana,3/29/20,1513,280
Indiana,3/30/20,1786,273
Indiana,3/31/20,2158,372
Indiana,4/1/20,2564,406
Indiana,4/2/20,3038,474
Indiana,4/3/20,3437,399
Indiana,4/4/20,3953,516
Indiana,4/5/20,4411,458
Indiana,4/6/20,4956,545
Indiana,4/7/20,5510,554
Indiana,4/8/20,5943,433
Indiana,4/9/20,6351,408
Indiana,4/10/20,6907,556
Indiana,4/11/20,7435,528
Indiana,4/12/20,7928,493
Indiana,4/13/20,8359,431
Indiana,4/14/20,8527,168
Indiana,4/15/20,8960,433
Indiana,4/16/20,9542,582
Indiana,4/17/20,10154,612
Indiana,4/18/20,10641,487
Indiana,4/19/20,11211,570
Indiana,4/20/20,11688,477
Indiana,4/21/20,12097,409
Indiana,4/22/20,12438,341
Indiana,4/23/20,13039,601
Indiana,4/24/20,13681,642
Indiana,4/25/20,14399,718
Indiana,4/26/20,15012,613
Indiana,4/27/20,15961,949
Indiana,4/28/20,16588,627
Indiana,4/29/20,17182,594
Indiana,4/30/20,17835,653
Indiana,5/1/20,18630,795
Indiana,5/2/20,19295,665
Indiana,5/3/20,19933,638
Indiana,5/4/20,20507,574
Indiana,5/5/20,21033,526
Indiana,5/6/20,21870,837
Indiana,5/7/20,22503,633
Indiana,5/8/20,23146,643
Indiana,5/9/20,23732,586
Indiana,5/10/20,24126,394
Indiana,5/11/20,24627,501
Indiana,5/12/20,25127,500
Indiana,5/13/20,25473,346
Indiana,5/14/20,26053,580
Indiana,5/15/20,26656,603
Indiana,5/16/20,27280,624
Indiana,5/17/20,27778,498
Indiana,5/18/20,28255,477
Indiana,5/19/20,28705,450
Indiana,5/20/20,29274,569
Indiana,5/21/20,29936,662
Indiana,5/22/20,30409,473
Indiana,5/23/20,30901,492
Indiana,5/24/20,31376,475
Indiana,5/25/20,31715,339
